Condition ID Values,Definitions for Your Category,Category ID,Category Path
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,59696,"Sport > Skisport & Snowboarding > Alpin > Ski-Sets"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,58129,"Sport > Skisport & Snowboarding > Alpin > Skistöcke"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,1302,"Sport > Skisport & Snowboarding > Alpin > Sonstige"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,36265,"Sport > Skisport & Snowboarding > Langlauf > Bindungen"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,59686,"Sport > Skisport & Snowboarding > Langlauf > Langlauf-Sets"
"1000 = Neu mit Karton | 1500 = Neu ohne Karton | 1750 = Neu mit Fehlern | 3000 = Gebraucht",http://pages.ebay.de/help/sell/contextual/condition_3.html,36266,"Sport > Skisport & Snowboarding > Langlauf > Schuhe"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,36267,"Sport > Skisport & Snowboarding > Langlauf > Skier"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,104635,"Sport > Skisport & Snowboarding > Langlauf > Stöcke"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,28083,"Sport > Skisport & Snowboarding > Langlauf > Sonstige"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,142024,"Sport > Skisport & Snowboarding > Telemark > Bindungen"
"1000 = Neu mit Karton | 1500 = Neu ohne Karton | 1750 = Neu mit Fehlern | 3000 = Gebraucht",http://pages.ebay.de/help/sell/contextual/condition_3.html,62215,"Sport > Skisport & Snowboarding > Telemark > Schuhe"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,62216,"Sport > Skisport & Snowboarding > Telemark > Skier"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,142025,"Sport > Skisport & Snowboarding > Telemark > Stöcke"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,36268,"Sport > Skisport & Snowboarding > Telemark > Zubehör"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,22191,"Sport > Skisport & Snowboarding > Touren-Ski > Bindungen"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,104637,"Sport > Skisport & Snowboarding > Touren-Ski > Felle"
"1000 = Neu mit Karton | 1500 = Neu ohne Karton | 1750 = Neu mit Fehlern | 3000 = Gebraucht",http://pages.ebay.de/help/sell/contextual/condition_3.html,104638,"Sport > Skisport & Snowboarding > Touren-Ski > Schuhe"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,23571,"Sport > Skisport & Snowboarding > Touren-Ski > Skier"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,104639,"Sport > Skisport & Snowboarding > Touren-Ski > Stöcke"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,104640,"Sport > Skisport & Snowboarding > Touren-Ski > Zubehör"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,21248,"Sport > Skisport & Snowboarding > Snowboarding > Bindungen"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,93825,"Sport > Skisport & Snowboarding > Snowboarding > Boards"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,36292,"Sport > Skisport & Snowboarding > Snowboarding > Boots"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,56824,"Sport > Skisport & Snowboarding > Snowboarding > Snowboard-Sets"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,159184,"Sport > Skisport & Snowboarding > Snowboarding > Stomp-Pads"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,159155,"Sport > Skisport & Snowboarding > Snowboarding > Sonstige"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,119237,"Sport > Skisport & Snowboarding > Zubehör > Kantenschärfer"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,21229,"Sport > Skisport & Snowboarding > Zubehör > Skisport- & Snowboardtaschen"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,62170,"Sport > Skisport & Snowboarding > Zubehör > Wachs"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,21232,"Sport > Skisport & Snowboarding > Zubehör > Sonstige"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,1303,"Sport > Skisport & Snowboarding > Sonstige"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,100291,"Sport > Weitere Wintersportarten > Eishockey > Fanartikel"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,20853,"Sport > Weitere Wintersportarten > Eishockey > Handschuhe"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,20854,"Sport > Weitere Wintersportarten > Eishockey > Helme"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,20857,"Sport > Weitere Wintersportarten > Eishockey > Hosen"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,20859,"Sport > Weitere Wintersportarten > Eishockey > Schläger"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,59847,"Sport > Weitere Wintersportarten > Eishockey > Schlittschuhe"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,20856,"Sport > Weitere Wintersportarten > Eishockey > Schützer"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,23561,"Sport > Weitere Wintersportarten > Eishockey > Taschen"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,56830,"Sport > Weitere Wintersportarten > Eishockey > Torwartbedarf"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,100294,"Sport > Weitere Wintersportarten > Eishockey > Trikots"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,23563,"Sport > Weitere Wintersportarten > Eishockey > Zubehör"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,2911,"Sport > Weitere Wintersportarten > Eishockey > Sonstige"
"1000 = Neu mit Etikett | 1500 = Neu ohne Etikett | 1750 = Neu mit Fehlern | 3000 = Gebraucht",http://pages.ebay.de/help/sell/contextual/condition_2.html,4939,"Sport > Weitere Wintersportarten > Eislaufen > Bekleidung"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,59858,"Sport > Weitere Wintersportarten > Eislaufen > Schlittschuhe"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,149580,"Sport > Weitere Wintersportarten > Eislaufen > Sonstige"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,81683,"Sport > Weitere Wintersportarten > Eisstockschießen & Curling"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,59893,"Sport > Weitere Wintersportarten > Schlitten & Bobs > Bobs"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,59897,"Sport > Weitere Wintersportarten > Schlitten & Bobs > Holzschlitten"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,59898,"Sport > Weitere Wintersportarten > Schlitten & Bobs > Lenkschlitten"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,59899,"Sport > Weitere Wintersportarten > Schlitten & Bobs > Snow-Tubes"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,59900,"Sport > Weitere Wintersportarten > Schlitten & Bobs > Sonstige"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,104647,"Sport > Weitere Wintersportarten > Schneeschuhwandern"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,22416,"Sport > Weitere Wintersportarten > Sonstige"
"1000 = Neu mit Etikett | 1500 = Neu ohne Etikett | 1750 = Neu mit Fehlern | 3000 = Gebraucht",http://pages.ebay.de/help/sell/contextual/condition_2.html,101685,"Sport > Weitere Sportarten > Bergsteigen & Klettern > Bekleidung"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,100299,"Sport > Weitere Sportarten > Bergsteigen & Klettern > Eisklettern"
"1000 = Neu mit Karton | 1500 = Neu ohne Karton | 1750 = Neu mit Fehlern | 3000 = Gebraucht",http://pages.ebay.de/help/sell/contextual/condition_3.html,30106,"Sport > Weitere Sportarten > Bergsteigen & Klettern > Schuhe"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,168908,"Sport > Weitere Sportarten > Bergsteigen & Klettern > Zubehör > Chalkbag"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,69326,"Sport > Weitere Sportarten > Bergsteigen & Klettern > Zubehör > Gurte"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,85297,"Sport > Weitere Sportarten > Bergsteigen & Klettern > Zubehör > Helme"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,100300,"Sport > Weitere Sportarten > Bergsteigen & Klettern > Zubehör > Höhenmesser & -uhren"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,85298,"Sport > Weitere Sportarten > Bergsteigen & Klettern > Zubehör > Klemmgerät"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,85299,"Sport > Weitere Sportarten > Bergsteigen & Klettern > Zubehör > Karabiner"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,75204,"Sport > Weitere Sportarten > Bergsteigen & Klettern > Zubehör > Klettergriffe"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,85300,"Sport > Weitere Sportarten > Bergsteigen & Klettern > Zubehör > Klettersteigsets"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,69327,"Sport > Weitere Sportarten > Bergsteigen & Klettern > Zubehör > Seile"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,168909,"Sport > Weitere Sportarten > Bergsteigen & Klettern > Zubehör > Sicherungsgeräte"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,168910,"Sport > Weitere Sportarten > Bergsteigen & Klettern > Zubehör > Slackline"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,100301,"Sport > Weitere Sportarten > Bergsteigen & Klettern > Zubehör > Stirn- & Taschenlampen"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,1299,"Sport > Weitere Sportarten > Bergsteigen & Klettern > Zubehör > Weiteres Zubehör"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,85292,"Sport > Weitere Sportarten > Billard > Queues"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,21211,"Sport > Weitere Sportarten > Billard > Queue-Koffer"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,21213,"Sport > Weitere Sportarten > Billard > Tische"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,100283,"Sport > Weitere Sportarten > Billard > Zubehör"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,1292,"Sport > Weitere Sportarten > Billard > Sonstige"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,181308,"Sport > Weitere Sportarten > Bogenschießen > Pfeile & Komponenten > Komplettpfeile"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,181309,"Sport > Weitere Sportarten > Bogenschießen > Pfeile & Komponenten > Armbrustbolzen"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,181310,"Sport > Weitere Sportarten > Bogenschießen > Pfeile & Komponenten > Befiederung, Federn & Vanes"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,181311,"Sport > Weitere Sportarten > Bogenschießen > Pfeile & Komponenten > Nocken"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,36096,"Sport > Weitere Sportarten > Bogenschießen > Pfeile & Komponenten > Pfeilspitzen"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,20844,"Sport > Weitere Sportarten > Bogenschießen > Pfeile & Komponenten > Schäfte"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,181312,"Sport > Weitere Sportarten > Bogenschießen > Pfeile & Komponenten > Sonstige"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,161751,"Sport > Weitere Sportarten > Bogenschießen > Sets"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,20838,"Sport > Weitere Sportarten > Bogenschießen > Bögen > Compoundbögen"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,181294,"Sport > Weitere Sportarten > Bogenschießen > Bögen > Langbögen"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,20839,"Sport > Weitere Sportarten > Bogenschießen > Bögen > Recurvebögen"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,181295,"Sport > Weitere Sportarten > Bogenschießen > Bögen > Sonstige"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,181298,"Sport > Weitere Sportarten > Bogenschießen > Schutzbekleidung > Arm- & Brustschutz"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,181299,"Sport > Weitere Sportarten > Bogenschießen > Schutzbekleidung > Fingerschutz & Tabs"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,181297,"Sport > Weitere Sportarten > Bogenschießen > Schutzbekleidung > Handschuhe"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,52480,"Sport > Weitere Sportarten > Bogenschießen > Zielscheiben"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,181301,"Sport > Weitere Sportarten > Bogenschießen > Zubehör > Bogenschlingen"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,20843,"Sport > Weitere Sportarten > Bogenschießen > Zubehör > Köcher"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,36099,"Sport > Weitere Sportarten > Bogenschießen > Zubehör > Pfeilauflagen"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,181303,"Sport > Weitere Sportarten > Bogenschießen > Zubehör > Releases"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,181305,"Sport > Weitere Sportarten > Bogenschießen > Zubehör > Sehnen"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,181304,"Sport > Weitere Sportarten > Bogenschießen > Zubehör > Stabilisatoren"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,181300,"Sport > Weitere Sportarten > Bogenschießen > Zubehör > Taschen, Koffer & Hüllen"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,20845,"Sport > Weitere Sportarten > Bogenschießen > Zubehör > Visiere"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,181302,"Sport > Weitere Sportarten > Bogenschießen > Zubehör > Werkzeuge"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,181306,"Sport > Weitere Sportarten > Bogenschießen > Zubehör > Sonstige"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,158960,"Sport > Weitere Sportarten > Bogenschießen > Vintage & Sammlerstücke"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,1291,"Sport > Weitere Sportarten > Bogenschießen > Sonstige"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,88937,"Sport > Weitere Sportarten > Boule / Petanque"
